Maker,Fuel Type,Vehicle Category,State,RTO Name,RTO Code,Year,Month,Sales
ROYAL-ENFIELD (UNIT OF EICHER LTD),DIESEL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
TATA MOTORS PASSENGER VEHICLES LTD,DIESEL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,1
TOYOTA KIRLOSKAR MOTOR PVT LTD,DIESEL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,1
TVS MOTOR COMPANY LTD,DIESEL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
BAJAJ AUTO LTD,DIESEL/HYBRID,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
HERO MOTOCORP LTD,DIESEL/HYBRID,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,DIESEL/HYBRID,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
HYUNDAI MOTOR INDIA LTD,DIESEL/HYBRID,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
INTERNATIONAL TRACTORS LIMITED,DIESEL/HYBRID,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
J K AGRO INDUSTRIES,DIESEL/HYBRID,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
KIA INDIA PRIVATE LIMITED,DIESEL/HYBRID,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
MAHINDRA & MAHINDRA LIMITED,DIESEL/HYBRID,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
MARUTI SUZUKI INDIA LTD,DIESEL/HYBRID,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
ROYAL-ENFIELD (UNIT OF EICHER LTD),DIESEL/HYBRID,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
TATA MOTORS PASSENGER VEHICLES LTD,DIESEL/HYBRID,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,DIESEL/HYBRID,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
TVS MOTOR COMPANY LTD,DIESEL/HYBRID,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
BAJAJ AUTO LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
HERO MOTOCORP LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
HYUNDAI MOTOR INDIA LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
INTERNATIONAL TRACTORS LIMITED,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
J K AGRO INDUSTRIES,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
KIA INDIA PRIVATE LIMITED,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
MAHINDRA & MAHINDRA LIMITED,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
MARUTI SUZUKI INDIA LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
ROYAL-ENFIELD (UNIT OF EICHER LTD),DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
TATA MOTORS PASSENGER VEHICLES LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
TVS MOTOR COMPANY LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
BAJAJ AUTO LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
HERO MOTOCORP LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
HYUNDAI MOTOR INDIA LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
INTERNATIONAL TRACTORS LIMITED,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
J K AGRO INDUSTRIES,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
KIA INDIA PRIVATE LIMITED,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
MAHINDRA & MAHINDRA LIMITED,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
MARUTI SUZUKI INDIA LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
ROYAL-ENFIELD (UNIT OF EICHER LTD),DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
TATA MOTORS PASSENGER VEHICLES LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
TVS MOTOR COMPANY LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
BAJAJ AUTO LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
HERO MOTOCORP LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
HYUNDAI MOTOR INDIA LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
INTERNATIONAL TRACTORS LIMITED,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
J K AGRO INDUSTRIES,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
KIA INDIA PRIVATE LIMITED,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
MAHINDRA & MAHINDRA LIMITED,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
MARUTI SUZUKI INDIA LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
ROYAL-ENFIELD (UNIT OF EICHER LTD),DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
TATA MOTORS PASSENGER VEHICLES LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
TVS MOTOR COMPANY LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
BAJAJ AUTO LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
HERO MOTOCORP LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
HYUNDAI MOTOR INDIA LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
INTERNATIONAL TRACTORS LIMITED,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
J K AGRO INDUSTRIES,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
KIA INDIA PRIVATE LIMITED,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUN,0
