Maker,Fuel Type,Vehicle Category,State,RTO Name,RTO Code,Year,Month,Sales
TOYOTA KIRLOSKAR MOTOR PVT LTD,ETHANOL,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
HYUNDAI MOTOR INDIA LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
MAHINDRA & MAHINDRA LIMITED,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
MARUTI SUZUKI INDIA LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
TATA MOTORS PASSENGER VEHICLES LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
HYUNDAI MOTOR INDIA LTD,LNG,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
MAHINDRA & MAHINDRA LIMITED,LNG,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
MARUTI SUZUKI INDIA LTD,LNG,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
TATA MOTORS PASSENGER VEHICLES LTD,LNG,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,LNG,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
HYUNDAI MOTOR INDIA LTD,LPG ONLY,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
MAHINDRA & MAHINDRA LIMITED,LPG ONLY,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
MARUTI SUZUKI INDIA LTD,LPG ONLY,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
TATA MOTORS PASSENGER VEHICLES LTD,LPG ONLY,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,LPG ONLY,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
HYUNDAI MOTOR INDIA LTD,METHANOL,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
MAHINDRA & MAHINDRA LIMITED,METHANOL,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
MARUTI SUZUKI INDIA LTD,METHANOL,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
TATA MOTORS PASSENGER VEHICLES LTD,METHANOL,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,METHANOL,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
HYUNDAI MOTOR INDIA LTD,NOT APPLICABLE,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
MAHINDRA & MAHINDRA LIMITED,NOT APPLICABLE,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
MARUTI SUZUKI INDIA LTD,NOT APPLICABLE,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
TATA MOTORS PASSENGER VEHICLES LTD,NOT APPLICABLE,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,NOT APPLICABLE,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
HYUNDAI MOTOR INDIA LTD,PETROL,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
MAHINDRA & MAHINDRA LIMITED,PETROL,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
MARUTI SUZUKI INDIA LTD,PETROL,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,3
TATA MOTORS PASSENGER VEHICLES LTD,PETROL,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,PETROL,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
HYUNDAI MOTOR INDIA LTD,PETROL/CNG,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
MAHINDRA & MAHINDRA LIMITED,PETROL/CNG,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
MARUTI SUZUKI INDIA LTD,PETROL/CNG,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
TATA MOTORS PASSENGER VEHICLES LTD,PETROL/CNG,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,PETROL/CNG,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
HYUNDAI MOTOR INDIA LTD,PETROL/ETHANOL,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
MAHINDRA & MAHINDRA LIMITED,PETROL/ETHANOL,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
MARUTI SUZUKI INDIA LTD,PETROL/ETHANOL,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
TATA MOTORS PASSENGER VEHICLES LTD,PETROL/ETHANOL,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,PETROL/ETHANOL,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
HYUNDAI MOTOR INDIA LTD,PETROL/HYBRID,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
MAHINDRA & MAHINDRA LIMITED,PETROL/HYBRID,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
MARUTI SUZUKI INDIA LTD,PETROL/HYBRID,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,2
TATA MOTORS PASSENGER VEHICLES LTD,PETROL/HYBRID,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,PETROL/HYBRID,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
HYUNDAI MOTOR INDIA LTD,PETROL/LPG,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
MAHINDRA & MAHINDRA LIMITED,PETROL/LPG,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
MARUTI SUZUKI INDIA LTD,PETROL/LPG,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
TATA MOTORS PASSENGER VEHICLES LTD,PETROL/LPG,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,PETROL/LPG,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
HYUNDAI MOTOR INDIA LTD,PETROL/METHANOL,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
MAHINDRA & MAHINDRA LIMITED,PETROL/METHANOL,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
MARUTI SUZUKI INDIA LTD,PETROL/METHANOL,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
TATA MOTORS PASSENGER VEHICLES LTD,PETROL/METHANOL,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,PETROL/METHANOL,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
HYUNDAI MOTOR INDIA LTD,PLUG-IN HYBRID EV,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
MAHINDRA & MAHINDRA LIMITED,PLUG-IN HYBRID EV,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
MARUTI SUZUKI INDIA LTD,PLUG-IN HYBRID EV,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
TATA MOTORS PASSENGER VEHICLES LTD,PLUG-IN HYBRID EV,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,PLUG-IN HYBRID EV,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
HYUNDAI MOTOR INDIA LTD,PURE EV,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
MAHINDRA & MAHINDRA LIMITED,PURE EV,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
MARUTI SUZUKI INDIA LTD,PURE EV,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
TATA MOTORS PASSENGER VEHICLES LTD,PURE EV,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,PURE EV,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
HYUNDAI MOTOR INDIA LTD,SOLAR,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
MAHINDRA & MAHINDRA LIMITED,SOLAR,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
MARUTI SUZUKI INDIA LTD,SOLAR,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
TATA MOTORS PASSENGER VEHICLES LTD,SOLAR,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,SOLAR,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
HYUNDAI MOTOR INDIA LTD,STRONG HYBRID EV,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
MAHINDRA & MAHINDRA LIMITED,STRONG HYBRID EV,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
MARUTI SUZUKI INDIA LTD,STRONG HYBRID EV,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
TATA MOTORS PASSENGER VEHICLES LTD,STRONG HYBRID EV,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,STRONG HYBRID EV,MOTOR CAR,Punjab(96), SDM AMARGARH,PB92,2024,APR,2
