Maker,Fuel Type,Vehicle Category,State,RTO Name,RTO Code,Year,Month,Sales
BAJAJ AUTO LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HERO MOTOCORP LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HONDA CARS INDIA LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HYUNDAI MOTOR INDIA LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
MAHINDRA & MAHINDRA LIMITED,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
MAHINDRA & MAHINDRA LIMITED (TRACTOR),DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
MARUTI SUZUKI INDIA LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
RENAULT INDIA PVT LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
ROYAL-ENFIELD (UNIT OF EICHER LTD),DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
TATA MOTORS PASSENGER VEHICLES LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
BAJAJ AUTO LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HERO MOTOCORP LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HONDA CARS INDIA LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HYUNDAI MOTOR INDIA LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
MAHINDRA & MAHINDRA LIMITED,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
MAHINDRA & MAHINDRA LIMITED (TRACTOR),DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
MARUTI SUZUKI INDIA LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
RENAULT INDIA PVT LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
ROYAL-ENFIELD (UNIT OF EICHER LTD),DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
TATA MOTORS PASSENGER VEHICLES LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
BAJAJ AUTO LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HERO MOTOCORP LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HONDA CARS INDIA LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HYUNDAI MOTOR INDIA LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
MAHINDRA & MAHINDRA LIMITED,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
MAHINDRA & MAHINDRA LIMITED (TRACTOR),DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
MARUTI SUZUKI INDIA LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
RENAULT INDIA PVT LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
ROYAL-ENFIELD (UNIT OF EICHER LTD),DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
TATA MOTORS PASSENGER VEHICLES LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
BAJAJ AUTO LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HERO MOTOCORP LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HONDA CARS INDIA LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HYUNDAI MOTOR INDIA LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
MAHINDRA & MAHINDRA LIMITED,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
MAHINDRA & MAHINDRA LIMITED (TRACTOR),DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
MARUTI SUZUKI INDIA LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
RENAULT INDIA PVT LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
ROYAL-ENFIELD (UNIT OF EICHER LTD),DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
TATA MOTORS PASSENGER VEHICLES LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
BAJAJ AUTO LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HERO MOTOCORP LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HONDA CARS INDIA LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HYUNDAI MOTOR INDIA LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
MAHINDRA & MAHINDRA LIMITED,ELECTRIC(BOV),MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
MAHINDRA & MAHINDRA LIMITED (TRACTOR),ELECTRIC(BOV),MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
MARUTI SUZUKI INDIA LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
RENAULT INDIA PVT LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
ROYAL-ENFIELD (UNIT OF EICHER LTD),ELECTRIC(BOV),MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
TATA MOTORS PASSENGER VEHICLES LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
BAJAJ AUTO LTD,ETHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HERO MOTOCORP LTD,ETHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HONDA CARS INDIA LTD,ETHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,ETHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HYUNDAI MOTOR INDIA LTD,ETHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
MAHINDRA & MAHINDRA LIMITED,ETHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
MAHINDRA & MAHINDRA LIMITED (TRACTOR),ETHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
MARUTI SUZUKI INDIA LTD,ETHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
RENAULT INDIA PVT LTD,ETHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
ROYAL-ENFIELD (UNIT OF EICHER LTD),ETHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
TATA MOTORS PASSENGER VEHICLES LTD,ETHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,ETHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
BAJAJ AUTO LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HERO MOTOCORP LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HONDA CARS INDIA LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HYUNDAI MOTOR INDIA LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
MAHINDRA & MAHINDRA LIMITED,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
MAHINDRA & MAHINDRA LIMITED (TRACTOR),FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
MARUTI SUZUKI INDIA LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
RENAULT INDIA PVT LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
ROYAL-ENFIELD (UNIT OF EICHER LTD),FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
TATA MOTORS PASSENGER VEHICLES LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
BAJAJ AUTO LTD,LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HERO MOTOCORP LTD,LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HONDA CARS INDIA LTD,LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HYUNDAI MOTOR INDIA LTD,LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
MAHINDRA & MAHINDRA LIMITED,LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
MAHINDRA & MAHINDRA LIMITED (TRACTOR),LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
MARUTI SUZUKI INDIA LTD,LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
RENAULT INDIA PVT LTD,LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
ROYAL-ENFIELD (UNIT OF EICHER LTD),LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
TATA MOTORS PASSENGER VEHICLES LTD,LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,LNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
BAJAJ AUTO LTD,LPG ONLY,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HERO MOTOCORP LTD,LPG ONLY,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HONDA CARS INDIA LTD,LPG ONLY,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,LPG ONLY,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HYUNDAI MOTOR INDIA LTD,LPG ONLY,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
MAHINDRA & MAHINDRA LIMITED,LPG ONLY,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
MAHINDRA & MAHINDRA LIMITED (TRACTOR),LPG ONLY,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
MARUTI SUZUKI INDIA LTD,LPG ONLY,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
RENAULT INDIA PVT LTD,LPG ONLY,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
ROYAL-ENFIELD (UNIT OF EICHER LTD),LPG ONLY,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
TATA MOTORS PASSENGER VEHICLES LTD,LPG ONLY,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,LPG ONLY,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
BAJAJ AUTO LTD,METHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HERO MOTOCORP LTD,METHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HONDA CARS INDIA LTD,METHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,METHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HYUNDAI MOTOR INDIA LTD,METHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
MAHINDRA & MAHINDRA LIMITED,METHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
MAHINDRA & MAHINDRA LIMITED (TRACTOR),METHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
MARUTI SUZUKI INDIA LTD,METHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
RENAULT INDIA PVT LTD,METHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
ROYAL-ENFIELD (UNIT OF EICHER LTD),METHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
TATA MOTORS PASSENGER VEHICLES LTD,METHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,METHANOL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
BAJAJ AUTO LTD,NOT APPLICABLE,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HERO MOTOCORP LTD,NOT APPLICABLE,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HONDA CARS INDIA LTD,NOT APPLICABLE,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,NOT APPLICABLE,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HYUNDAI MOTOR INDIA LTD,NOT APPLICABLE,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
MAHINDRA & MAHINDRA LIMITED,NOT APPLICABLE,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
MAHINDRA & MAHINDRA LIMITED (TRACTOR),NOT APPLICABLE,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
MARUTI SUZUKI INDIA LTD,NOT APPLICABLE,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
RENAULT INDIA PVT LTD,NOT APPLICABLE,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
ROYAL-ENFIELD (UNIT OF EICHER LTD),NOT APPLICABLE,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
TATA MOTORS PASSENGER VEHICLES LTD,NOT APPLICABLE,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,NOT APPLICABLE,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
BAJAJ AUTO LTD,PETROL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,29
HERO MOTOCORP LTD,PETROL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,53
HONDA CARS INDIA LTD,PETROL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,1
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,PETROL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,35
HYUNDAI MOTOR INDIA LTD,PETROL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,5
MAHINDRA & MAHINDRA LIMITED,PETROL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
MAHINDRA & MAHINDRA LIMITED (TRACTOR),PETROL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
MARUTI SUZUKI INDIA LTD,PETROL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,11
RENAULT INDIA PVT LTD,PETROL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,1
ROYAL-ENFIELD (UNIT OF EICHER LTD),PETROL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,6
TATA MOTORS PASSENGER VEHICLES LTD,PETROL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,1
TOYOTA KIRLOSKAR MOTOR PVT LTD,PETROL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,1
BAJAJ AUTO LTD,PETROL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HERO MOTOCORP LTD,PETROL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HONDA CARS INDIA LTD,PETROL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,PETROL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
HYUNDAI MOTOR INDIA LTD,PETROL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
MAHINDRA & MAHINDRA LIMITED,PETROL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
MAHINDRA & MAHINDRA LIMITED (TRACTOR),PETROL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
MARUTI SUZUKI INDIA LTD,PETROL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
RENAULT INDIA PVT LTD,PETROL/CNG,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,JUL,0
