Maker,Fuel Type,Vehicle Category,State,RTO Name,RTO Code,Year,Month,Sales
ROYAL-ENFIELD (UNIT OF EICHER LTD),LPG ONLY,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,LPG ONLY,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
TVS MOTOR COMPANY LTD,LPG ONLY,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
BAJAJ AUTO LTD,METHANOL,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP),METHANOL,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
HERO MOTOCORP LTD,METHANOL,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
HONDA CARS INDIA LTD,METHANOL,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,METHANOL,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
HYUNDAI MOTOR INDIA LTD,METHANOL,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
JOHN DEERE INDIA  PVT LTD(TRACTOR DEVISION),METHANOL,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
KIA INDIA PRIVATE LIMITED,METHANOL,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
MAHINDRA & MAHINDRA LIMITED,METHANOL,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
MARUTI SUZUKI INDIA LTD,METHANOL,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
NISSAN MOTOR INDIA PVT LTD,METHANOL,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
ROYAL-ENFIELD (UNIT OF EICHER LTD),METHANOL,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,METHANOL,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
TVS MOTOR COMPANY LTD,METHANOL,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
BAJAJ AUTO LTD,NOT APPLICABLE,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
ESCORTS KUBOTA LIMITED (AGRI MACHINERY GROUP),NOT APPLICABLE,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
HERO MOTOCORP LTD,NOT APPLICABLE,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
HONDA CARS INDIA LTD,NOT APPLICABLE,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,NOT APPLICABLE,MOTOR CAR,Punjab(96),SDM AHMEDGARH,PB82,2024,JUL,0
