Maker,Fuel Type,Vehicle Category,State,RTO Name,RTO Code,Year,Month,Sales
FORD INDIA PVT LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
HONDA CARS INDIA LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
HYUNDAI MOTOR INDIA LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
JAGUAR LAND ROVER INDIA LIMITED,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
KIA INDIA PRIVATE LIMITED,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
MAHINDRA & MAHINDRA LIMITED,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
MARUTI SUZUKI INDIA LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
MERCEDES-BENZ INDIA PVT LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
MG MOTOR INDIA PVT LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
NISSAN MOTOR INDIA PVT LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
PORSCHE AG GERMANY,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
TATA MOTORS PASSENGER VEHICLES LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
TATA PASSENGER ELECTRIC MOBILITY LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
AUDI AG,ELECTRIC(BOV),MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
FCA INDIA AUTOMOBILES PRIVATE LIMITED,ELECTRIC(BOV),MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
FORD INDIA PVT LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
HONDA CARS INDIA LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
HYUNDAI MOTOR INDIA LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
JAGUAR LAND ROVER INDIA LIMITED,ELECTRIC(BOV),MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
KIA INDIA PRIVATE LIMITED,ELECTRIC(BOV),MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
MAHINDRA & MAHINDRA LIMITED,ELECTRIC(BOV),MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,1
MARUTI SUZUKI INDIA LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
MERCEDES-BENZ INDIA PVT LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
MG MOTOR INDIA PVT LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,1
NISSAN MOTOR INDIA PVT LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
PORSCHE AG GERMANY,ELECTRIC(BOV),MOTOR CAR,Punjab(96), RTO PATIALA,PB11,2024,AUG,0
