Maker,Fuel Type,Vehicle Category,State,RTO Name,RTO Code,Year,Month,Sales
JAGUAR LAND ROVER INDIA LIMITED,ELECTRIC(BOV),MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,APR,0
KIA INDIA PRIVATE LIMITED,ELECTRIC(BOV),MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,APR,0
MAHINDRA & MAHINDRA LIMITED,ELECTRIC(BOV),MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,APR,6
MARUTI SUZUKI INDIA LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,APR,0
MERCEDES-BENZ INDIA PVT LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,APR,0
MG MOTOR INDIA PVT LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,APR,8
NISSAN MOTOR INDIA PVT LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,APR,0
PCA AUTOMOBILES INDIA PVT LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,APR,1
PORSCHE AG GERMANY,ELECTRIC(BOV),MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,APR,0
RENAULT INDIA PVT LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,APR,0
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,APR,0
TATA MOTORS LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,APR,0
TATA MOTORS PASSENGER VEHICLES LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,APR,0
TATA PASSENGER ELECTRIC MOBILITY LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,APR,20
TOYOTA KIRLOSKAR MOTOR PVT LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,APR,0
AUDI AG,ETHANOL,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,APR,0
BMW INDIA PVT LTD,ETHANOL,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,APR,0
BYD INDIA PRIVATE LIMITED,ETHANOL,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,APR,0
FCA INDIA AUTOMOBILES PRIVATE LIMITED,ETHANOL,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,APR,0
HONDA CARS INDIA LTD,ETHANOL,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,APR,0
HYUNDAI MOTOR INDIA LTD,ETHANOL,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,APR,0
JAGUAR LAND ROVER INDIA LIMITED,ETHANOL,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,APR,0
KIA INDIA PRIVATE LIMITED,ETHANOL,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,APR,0
MAHINDRA & MAHINDRA LIMITED,ETHANOL,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,APR,0
MARUTI SUZUKI INDIA LTD,ETHANOL,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,APR,0
