Maker,Fuel Type,Vehicle Category,State,RTO Name,RTO Code,Year,Month,Sales
MAHINDRA & MAHINDRA LIMITED,DIESEL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,14
MAHINDRA & MAHINDRA LIMITED (TRACTOR),DIESEL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,1
MARUTI SUZUKI INDIA LTD,DIESEL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
ROYAL-ENFIELD (UNIT OF EICHER LTD),DIESEL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,DIESEL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
SYAN AGRO INDUSTRY,DIESEL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,1
TATA MOTORS PASSENGER VEHICLES LTD,DIESEL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,1
TOYOTA KIRLOSKAR MOTOR PVT LTD,DIESEL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,3
TVS MOTOR COMPANY LTD,DIESEL,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
BAJAJ AUTO LTD,DIESEL/HYBRID,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
EICHER TRACTORS,DIESEL/HYBRID,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
FCA INDIA AUTOMOBILES PRIVATE LIMITED,DIESEL/HYBRID,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
HERO MOTOCORP LTD,DIESEL/HYBRID,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
HONDA CARS INDIA LTD,DIESEL/HYBRID,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,DIESEL/HYBRID,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
HYUNDAI MOTOR INDIA LTD,DIESEL/HYBRID,MOTOR CAR,Punjab(96),SDM BAGHA PURANA,PB69,2024,FEB,0
