Maker,Fuel Type,Vehicle Category,State,RTO Name,RTO Code,Year,Month,Sales
TATA MOTORS LTD,DIESEL/HYBRID,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
TATA MOTORS PASSENGER VEHICLES LTD,DIESEL/HYBRID,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
TATA PASSENGER ELECTRIC MOBILITY LTD,DIESEL/HYBRID,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,DIESEL/HYBRID,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
AUTOMOBILI LAMBORGHINI S.P.A,DI-METHYL ETHER,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
BMW INDIA PVT LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
BYD INDIA PRIVATE LIMITED,DI-METHYL ETHER,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
FCA INDIA AUTOMOBILES PRIVATE LIMITED,DI-METHYL ETHER,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
HONDA CARS INDIA LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
HYUNDAI MOTOR INDIA LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
JAGUAR LAND ROVER INDIA LIMITED,DI-METHYL ETHER,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
KIA INDIA PRIVATE LIMITED,DI-METHYL ETHER,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
MAHINDRA & MAHINDRA LIMITED,DI-METHYL ETHER,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
MARUTI SUZUKI INDIA LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
MERCEDES-BENZ INDIA PVT LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
MG MOTOR INDIA PVT LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
NISSAN MOTOR INDIA PVT LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
RENAULT INDIA PVT LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
TATA MOTORS LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
TATA MOTORS PASSENGER VEHICLES LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
TATA PASSENGER ELECTRIC MOBILITY LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,DI-METHYL ETHER,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
AUTOMOBILI LAMBORGHINI S.P.A,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
BMW INDIA PVT LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
BYD INDIA PRIVATE LIMITED,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
FCA INDIA AUTOMOBILES PRIVATE LIMITED,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
HONDA CARS INDIA LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
HYUNDAI MOTOR INDIA LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
JAGUAR LAND ROVER INDIA LIMITED,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
KIA INDIA PRIVATE LIMITED,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
MAHINDRA & MAHINDRA LIMITED,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
MARUTI SUZUKI INDIA LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
MERCEDES-BENZ INDIA PVT LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
MG MOTOR INDIA PVT LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
NISSAN MOTOR INDIA PVT LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
RENAULT INDIA PVT LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
TATA MOTORS LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
TATA MOTORS PASSENGER VEHICLES LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
TATA PASSENGER ELECTRIC MOBILITY LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,DUAL DIESEL/BIO CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
AUTOMOBILI LAMBORGHINI S.P.A,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
BMW INDIA PVT LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
BYD INDIA PRIVATE LIMITED,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
FCA INDIA AUTOMOBILES PRIVATE LIMITED,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
HONDA CARS INDIA LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
HYUNDAI MOTOR INDIA LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
JAGUAR LAND ROVER INDIA LIMITED,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
KIA INDIA PRIVATE LIMITED,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
MAHINDRA & MAHINDRA LIMITED,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
MARUTI SUZUKI INDIA LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
MERCEDES-BENZ INDIA PVT LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
MG MOTOR INDIA PVT LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
NISSAN MOTOR INDIA PVT LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
RENAULT INDIA PVT LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
TATA MOTORS LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
TATA MOTORS PASSENGER VEHICLES LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
TATA PASSENGER ELECTRIC MOBILITY LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,DUAL DIESEL/CNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
AUTOMOBILI LAMBORGHINI S.P.A,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
BMW INDIA PVT LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
BYD INDIA PRIVATE LIMITED,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
FCA INDIA AUTOMOBILES PRIVATE LIMITED,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
HONDA CARS INDIA LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
HYUNDAI MOTOR INDIA LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
JAGUAR LAND ROVER INDIA LIMITED,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
KIA INDIA PRIVATE LIMITED,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
MAHINDRA & MAHINDRA LIMITED,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
MARUTI SUZUKI INDIA LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
MERCEDES-BENZ INDIA PVT LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
MG MOTOR INDIA PVT LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
NISSAN MOTOR INDIA PVT LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
RENAULT INDIA PVT LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
TATA MOTORS LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
TATA MOTORS PASSENGER VEHICLES LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
TATA PASSENGER ELECTRIC MOBILITY LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,DUAL DIESEL/LNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
AUTOMOBILI LAMBORGHINI S.P.A,ELECTRIC(BOV),MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
BMW INDIA PVT LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,1
BYD INDIA PRIVATE LIMITED,ELECTRIC(BOV),MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,2
FCA INDIA AUTOMOBILES PRIVATE LIMITED,ELECTRIC(BOV),MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
HONDA CARS INDIA LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
HYUNDAI MOTOR INDIA LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
JAGUAR LAND ROVER INDIA LIMITED,ELECTRIC(BOV),MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
KIA INDIA PRIVATE LIMITED,ELECTRIC(BOV),MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
MAHINDRA & MAHINDRA LIMITED,ELECTRIC(BOV),MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,6
MARUTI SUZUKI INDIA LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
MERCEDES-BENZ INDIA PVT LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
MG MOTOR INDIA PVT LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,2
NISSAN MOTOR INDIA PVT LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
RENAULT INDIA PVT LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
TATA MOTORS LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
TATA MOTORS PASSENGER VEHICLES LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,1
TATA PASSENGER ELECTRIC MOBILITY LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,17
TOYOTA KIRLOSKAR MOTOR PVT LTD,ELECTRIC(BOV),MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
AUTOMOBILI LAMBORGHINI S.P.A,ETHANOL,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
BMW INDIA PVT LTD,ETHANOL,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
BYD INDIA PRIVATE LIMITED,ETHANOL,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
FCA INDIA AUTOMOBILES PRIVATE LIMITED,ETHANOL,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
HONDA CARS INDIA LTD,ETHANOL,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
HYUNDAI MOTOR INDIA LTD,ETHANOL,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
JAGUAR LAND ROVER INDIA LIMITED,ETHANOL,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
KIA INDIA PRIVATE LIMITED,ETHANOL,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
MAHINDRA & MAHINDRA LIMITED,ETHANOL,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
MARUTI SUZUKI INDIA LTD,ETHANOL,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
MERCEDES-BENZ INDIA PVT LTD,ETHANOL,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
MG MOTOR INDIA PVT LTD,ETHANOL,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
NISSAN MOTOR INDIA PVT LTD,ETHANOL,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
RENAULT INDIA PVT LTD,ETHANOL,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,ETHANOL,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
TATA MOTORS LTD,ETHANOL,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
TATA MOTORS PASSENGER VEHICLES LTD,ETHANOL,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
TATA PASSENGER ELECTRIC MOBILITY LTD,ETHANOL,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,ETHANOL,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
AUTOMOBILI LAMBORGHINI S.P.A,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
BMW INDIA PVT LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
BYD INDIA PRIVATE LIMITED,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
FCA INDIA AUTOMOBILES PRIVATE LIMITED,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
HONDA CARS INDIA LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
HYUNDAI MOTOR INDIA LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
JAGUAR LAND ROVER INDIA LIMITED,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
KIA INDIA PRIVATE LIMITED,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
MAHINDRA & MAHINDRA LIMITED,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
MARUTI SUZUKI INDIA LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
MERCEDES-BENZ INDIA PVT LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
MG MOTOR INDIA PVT LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
NISSAN MOTOR INDIA PVT LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
RENAULT INDIA PVT LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
TATA MOTORS LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
TATA MOTORS PASSENGER VEHICLES LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
TATA PASSENGER ELECTRIC MOBILITY LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
TOYOTA KIRLOSKAR MOTOR PVT LTD,FUEL CELL HYDROGEN,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
AUTOMOBILI LAMBORGHINI S.P.A,LNG,MOTOR CAR,Punjab(96),RTO LUDHIANA,PB10,2024,JUN,0
