Maker,Fuel Type,Vehicle Category,State,RTO Name,RTO Code,Year,Month,Sales
MAHINDRA & MAHINDRA LIMITED,LPG ONLY,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
MARUTI SUZUKI INDIA LTD,LPG ONLY,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,LPG ONLY,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
HONDA CARS INDIA LTD,METHANOL,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
MAHINDRA & MAHINDRA LIMITED,METHANOL,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
MARUTI SUZUKI INDIA LTD,METHANOL,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,METHANOL,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
HONDA CARS INDIA LTD,NOT APPLICABLE,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
MAHINDRA & MAHINDRA LIMITED,NOT APPLICABLE,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
MARUTI SUZUKI INDIA LTD,NOT APPLICABLE,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,NOT APPLICABLE,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
HONDA CARS INDIA LTD,PETROL,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,2
MAHINDRA & MAHINDRA LIMITED,PETROL,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
MARUTI SUZUKI INDIA LTD,PETROL,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,8
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,PETROL,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,1
HONDA CARS INDIA LTD,PETROL/CNG,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
MAHINDRA & MAHINDRA LIMITED,PETROL/CNG,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
MARUTI SUZUKI INDIA LTD,PETROL/CNG,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,PETROL/CNG,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
HONDA CARS INDIA LTD,PETROL/ETHANOL,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
MAHINDRA & MAHINDRA LIMITED,PETROL/ETHANOL,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
MARUTI SUZUKI INDIA LTD,PETROL/ETHANOL,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,PETROL/ETHANOL,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
HONDA CARS INDIA LTD,PETROL/HYBRID,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
MAHINDRA & MAHINDRA LIMITED,PETROL/HYBRID,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
MARUTI SUZUKI INDIA LTD,PETROL/HYBRID,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,1
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,PETROL/HYBRID,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
HONDA CARS INDIA LTD,PETROL/LPG,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
MAHINDRA & MAHINDRA LIMITED,PETROL/LPG,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
MARUTI SUZUKI INDIA LTD,PETROL/LPG,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,PETROL/LPG,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
HONDA CARS INDIA LTD,PETROL/METHANOL,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
MAHINDRA & MAHINDRA LIMITED,PETROL/METHANOL,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
MARUTI SUZUKI INDIA LTD,PETROL/METHANOL,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,PETROL/METHANOL,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
HONDA CARS INDIA LTD,PLUG-IN HYBRID EV,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
MAHINDRA & MAHINDRA LIMITED,PLUG-IN HYBRID EV,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
MARUTI SUZUKI INDIA LTD,PLUG-IN HYBRID EV,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,PLUG-IN HYBRID EV,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
HONDA CARS INDIA LTD,PURE EV,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
MAHINDRA & MAHINDRA LIMITED,PURE EV,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
MARUTI SUZUKI INDIA LTD,PURE EV,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,PURE EV,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
HONDA CARS INDIA LTD,SOLAR,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
MAHINDRA & MAHINDRA LIMITED,SOLAR,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
MARUTI SUZUKI INDIA LTD,SOLAR,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,SOLAR,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
HONDA CARS INDIA LTD,STRONG HYBRID EV,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
MAHINDRA & MAHINDRA LIMITED,STRONG HYBRID EV,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
MARUTI SUZUKI INDIA LTD,STRONG HYBRID EV,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,STRONG HYBRID EV,MOTOR CAR,Punjab(96),SDM NAKODAR,PB33,2024,APR,0
